addr,amount,id,lat,lng,name,notice,tel,testkit,updatedAt,max
彰化縣溪湖鎮彰水路三段363號,472,5937061665,23.96137,120.48,安安藥局,上午8點到12點.下午2點半到6點.晚上7點到9點.星期五全休.日晚上休,(04)8850525,羅氏家用新冠病毒抗原自我檢測套組,1662016862,0
彰化縣田中鎮中潭里和平路760號,490,5937070164,23.8685,120.5879,安鑠藥局,每日早上9點至11點發放號碼牌並開始販售貨(全年無休),(04)8748728,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣田中鎮北路里福安路308號,350,5937071330,23.86373,120.5874,祥品藥局,口罩9點發號碼牌，持號碼牌和健保卡領口罩,(04)8762311,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣二林鎮東和里斗苑路五段213號,436,5937080179,23.90095,120.3678,台明藥局,週一到六上午8:10口罩開賣，不抽號碼;週日未固定公休,(04)8966176,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣二林鎮二溪路一段18號,491,5937081390,23.90134,120.3696,永全藥局,週一到六上午8點半開賣，不抽號碼;週日休息;,(04)8958878,羅氏家用新冠病毒抗原自我檢測套組,1682005952,0
彰化縣二林鎮豐田里斗苑路4段669、671號,1514,5937081434,23.89925,120.372,二林福倫藥局,早上0830開始，賣完為止,(04)8956818,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣二林鎮東和里仁愛路678號1樓,519,5937081514,23.90212,120.3643,加佳藥局,快篩販賣時間週一至週五早上08:30-11:45 下午2:45-5:20 晚上6:30-8:45;週六下午晚上休息，周日全日休息!!,(04)8963080,羅氏家用新冠病毒抗原自我檢測套組,1681401152,0
彰化縣秀水鄉福安村彰水路二段663號,416,5937121184,24.03204,120.4977,伸豐藥局,早上8:30販售，售完為止,(04)7697482,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣花壇鄉中山路2段30號,520,5937131180,24.02642,120.5394,春天藥局,每天早上8:30開始販售,(04)7874458,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣芬園鄉芬草路2段230號,692,5937141104,24.01382,120.6305,啟安大藥局,上午8點30分販賣實名制快篩,(049)2522858,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣芬園鄉社口村光復路20號,492,5937141159,24.01516,120.629,強生藥局,08:00~12:00販售快篩;周日公休,(049)2521857,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣埔鹽鄉石埤村番金路80之16號,455,5937161133,23.98887,120.4225,石埤藥局,週一至週日早上08:00開始販賣快篩.售完為止;,(04)8655146,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣埔心鄉東門村中正路1段14號,476,5937170098,23.95193,120.5501,普生藥師藥局,無,(04)8294449,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣永靖鄉瑚璉路308號,470,5937181215,23.92419,120.5469,邱利調劑藥局,實名制( 現場購買),(04)8235509,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣永靖鄉永東村東門路198號,433,5937181260,23.92182,120.5477,永茗藥局,每日代售時間早上8:00-19:00，星期日公休,(04)8242721,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣社頭鄉社頭村員集路2段224號,580,5937190063,23.89874,120.5878,新保和藥局,每天早上8:00開始--星期日照樣早上8:00開始,(04)8732330,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣社頭鄉社頭村清水岩路367號,797,5937190107,23.89967,120.5895,張藥局,周一至周六營業時間早上8:00-晚上9:00，周日公休,(04)8734660,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣二水鄉文化村光文路103號,657,5937201061,23.81189,120.6167,長春藥局,無,(04)8795289,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣竹塘鄉竹塘村文化街50號,518,5937251150,23.8608,120.428,竹塘健保藥局,無,(04)8976180,羅氏家用新冠病毒抗原自我檢測套組,1658911562,0
南投縣南投市三和里三和二路10號,688,5938011810,23.90461,120.69,南投丁丁藥局,健保快篩早上8點開賣,(049)2245977,羅氏家用新冠病毒抗原自我檢測套組,1679810612,0
南投縣埔里鎮南昌街309號,637,5938021432,23.96734,120.9624,東風中西藥局,快篩販售時間是早上8:30到晚上7:30 周日休假,(049)2903112,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣埔里鎮中山路2段262－1號,598,5938021521,23.96652,120.9686,大家好藥局,2/25~2/26休息，3/25~3/26休息,(049)2995876,羅氏家用新冠病毒抗原自我檢測套組,1676943902,0
南投縣埔里鎮中正路385號,627,5938021745,23.96446,120.9678,欣欣藥局,早上8:30開始販賣實名制快篩，週二11:00開始販售,(049)2421931,羅氏家用新冠病毒抗原自我檢測套組,1682134382,0
南投縣埔里鎮中山路二段327號,744,5938021914,23.96458,120.9669,好安心藥局,快篩販售時間: 8:30起~售完為止,(049)2990377,羅氏家用新冠病毒抗原自我檢測套組,1677759452,0
南投縣埔里鎮南昌街261號,942,5938021969,23.96682,120.9637,宜康健保藥局,固定早上8:30開始販賣防疫口罩售完為止,(049)2904170,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣埔里鎮中山路三段98號,419,5938022019,23.96631,120.9633,安欣藥局,口罩代售時間:周一至周六早上自08:30-12:00:周一至週五下午3:00-6:00;現場排隊;週六下午至周日全天休,(04)2906620,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣草屯鎮中山街211號,1443,5938030057,23.97853,120.6828,萬壽堂藥局,販售時間:週一 至 週六 早上8:00【萬壽堂 祝您 順心,(049)2333570,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣竹山鎮中山里竹山路150之2號,579,5938040366,23.7539,120.6818,竹山藥局,快篩試劑販售時間無限制,(049)2644930,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣竹山鎮集山路3段587號,555,5938041685,23.76006,120.6908,宗穎藥局,8:00開始領購快篩,(049)2635379,羅氏家用新冠病毒抗原自我檢測套組,1677563552,0
南投縣竹山鎮雲林路35號,546,5938041845,23.75612,120.6836,博愛藥局,0830AM開始販售，售完為止,(049)2642748,羅氏家用新冠病毒抗原自我檢測套組,1676635502,0
南投縣名間鄉南雅村員集路136號,525,5938061285,23.83565,120.7025,人德藥局,快篩代售時間週一至週五上午09:00起，週日下午1:00起,(049)2739317,羅氏家用新冠病毒抗原自我檢測套組,1661741162,0
南投縣水里鄉中央村中正路78號,774,5938110032,23.81568,120.854,人人藥局,星期一~日快篩試劑販賣時間早上08:00 ，售完為止,(049)2770166,羅氏家用新冠病毒抗原自我檢測套組,1682679152,0
雲林縣斗六市鎮西里雲林路二段250號,441,5939010068,23.70215,120.5298,尚陽中西藥局,周日公休,(05)5370248,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣斗六市大同路103號2樓,676,5939011832,23.70965,120.5451,汶藥局,快篩實名制: 每天早上80:00開賣，售完為止;三、五下午，六晚上，日全天，以上時間休診;,(05)5344728,羅氏家用新冠病毒抗原自我檢測套組,1662634472,0
雲林縣斗六市自由路1號,507,5939011850,23.70513,120.5447,明真西藥局,無,(05)5321605,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣斗六市上海路234號,1256,5939012188,23.71444,120.5417,上海啄木鳥藥局,無,(05)5374296,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣斗六市雲林路二段202號,398,5939012240,23.70307,120.5311,究安藥局,今日快篩發貨，請到現場拿貨.，不要電話諮詢，人力不夠,(05)5375697,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣斗六市上海路242號,823,5939012302,23.71457,120.5419,北友藥局,無,(05)5349507,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣斗六市中正路15號,976,5939012320,23.71021,120.5446,瑞安藥局,快篩發放時間:早上8:30點 ~ 發完為止,(05)5373085,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣斗六市中山路213、215號,466,5939012455,23.70427,120.5391,禾民藥局,無,(05)5342486,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣斗六市永安路72號,663,5939012571,23.70901,120.5478,上好藥局,快篩試劑  目前為上午8:30販售  售完為止,(05)5331780,羅氏家用新冠病毒抗原自我檢測套組,1681474622,0
雲林縣斗南鎮中山路17之2號,465,5939021294,23.67372,120.4801,玲津藥局,周一至周五.上午8-12 14:30-18:00周六至18:00,(05)5972889,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣斗南鎮新興街94號,531,5939021463,23.67483,120.48,安瑞藥局,無,(05)5972099,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣虎尾鎮林森路一段427號,452,5939030364,23.71068,120.4353,勝泰中西藥局,無,(05)6329479,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣西螺鎮平和路77－1號,1270,5939041778,23.7991,120.4575,瑞大藥局,無,(05)5873287,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣北港鎮民生路70號,510,5939060120,23.56495,120.3027,民生藥局,上午8:30-晚上9:30，週末請先電話洽詢,(05)7822476,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣北港鎮民樂路72號,442,5939061583,23.57494,120.2972,大元藥局,販賣口罩時間:如營業時間,(05)7833636,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣北港鎮公園路159號,616,5939061805,23.57754,120.3011,宜康藥局,無,(05)7820685,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣北港鎮公園路12號,578,5939061930,23.5735,120.303,德豐藥局,平日中午十二點到兩點休息，下午六點到六點半休息，週日全天休息,(05)7835338,羅氏家用新冠病毒抗原自我檢測套組,1664776982,0
雲林縣古坑鄉中山路170號,491,5939071285,23.64612,120.5619,振明藥局,無,(05)5821229,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣古坑鄉東和村文化路139－9號,472,5939071329,23.68493,120.5675,光明藥局,無,(05)5263736,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣莿桐鄉莿桐村中山路106號,381,5939090146,23.75753,120.5002,明泰藥局,販賣口罩時間08:30至完售,(05)5842824,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣崙背鄉正義路291、293號,709,5939121164,23.76155,120.355,立洲藥局,無,(05)6969331,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣崙背鄉南陽村中山路109－2號,520,5939121208,23.75958,120.3585,詠大藥局,無,(05)6967990,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣崙背鄉建國路56號,593,5939121271,23.76012,120.3548,崙背台丞藥局,週日公休，早上8:00開賣，售完為止;,(05)6966789,羅氏家用新冠病毒抗原自我檢測套組,1681314752,0
雲林縣口湖鄉梧南村文光路12號,551,5939190025,23.54536,120.1901,呂藥師藥局,不固定營業時間，請先電話洽詢,(05)7907472,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣水林鄉水林路42號1樓,448,5939201238,23.5725,120.2448,正大藥局,固定每天早上8點開始販售，售完為止,(05)7852069,羅氏家用新冠病毒抗原自我檢測套組,1682589152,0
雲林縣水林鄉水林路197號,532,5939201283,23.57217,120.2445,義生藥局,無,(05)7853701,羅氏家用新冠病毒抗原自我檢測套組,1678377152,0
雲林縣水林鄉水林路130號,533,5939201336,23.572,120.2425,全仁藥局,無,(05)7852721,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
雲林縣水林鄉水北村水林路222號,560,5939201345,23.57206,120.2406,金花藥局,禮拜三六半天，休息時間12-14,(05)7856112,羅氏家用新冠病毒抗原自我檢測套組,1671766442,0
雲林縣水林鄉水南村水林路115號之1,427,5939201354,23.57223,120.2466,玉璽藥局,實名制快篩早上8:30 開始,(05)7856019,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣朴子市竹圍里南通路三段559號,461,5940011295,23.45932,120.2427,正仁藥局,星期日休息,(05)3798978,羅氏家用新冠病毒抗原自我檢測套組,1674044252,0
嘉義縣朴子市平和里市東路28號,535,5940011875,23.46436,120.2462,華信藥局,週一~週六快篩實名制早上8點開始販售,(05)3705889,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣布袋鎮太平東路465號,463,5940021166,23.37761,120.1676,懷恩藥局,雙週六看診,(05)3478211,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣民雄鄉山中村187之5號,566,5940040232,23.51833,120.4103,鈞安藥局,上午7:00-晚上9:30，六日不定期休息,(05)2218622,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣民雄鄉中樂村復興路38號,517,5940040349,23.55706,120.4304,正道藥局,周一~周六 15:00-售罄周日 視人力彈性發放08:30-12:00,(05)2268345,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣民雄鄉中樂村昇平路58號,463,5940041435,23.55781,120.4303,嘉方藥局,無,(05)2066747,羅氏家用新冠病毒抗原自我檢測套組,1677051752,0
嘉義縣民雄鄉昇平路12號,434,5940041480,23.55676,120.43,安生藥局,周一~周日 08:30-售罄,(05)2262053,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣民雄鄉建國路一段45號,378,5940041597,23.5556,120.4336,民雄弘安藥局,無,(05)2060200,羅氏家用新冠病毒抗原自我檢測套組,1681401152,0
嘉義縣民雄鄉中樂村民族路40－2號,561,5940041677,23.55555,120.4294,大方藥局,無,(05)2268560,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣溪口鄉中正路109之3號,596,5940051100,23.60433,120.3966,滋元藥局,周一 ~ 周六(0800~1930)、周日(0800~1200),(05)2696287,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣溪口鄉民生街54號,513,5940051164,23.60407,120.3985,濟安藥局,無,(05)2696078,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣新港鄉宮前村新民路16號,1003,5940060056,23.55654,120.3468,黃莉雅藥局,無,(05)3747329,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣東石鄉東石村東石村260號,642,5940080058,23.45356,120.1405,長生健保藥局,快篩每天上午8點發號碼牌，週1-5下午2-7點購買領取，週六日上午10-12點購買領取,(05)3732557,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣義竹鄉六桂村152之3號,606,5940090045,23.33736,120.2454,捷生藥局,無,(05)3418593,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣太保市北新里中山路一段802號,495,5940111361,23.49879,120.3773,慧敏藥局,口罩8點開賣，賣完為止，週日店休,(05)2381133,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣水上鄉忠和村68之5號,571,5940121205,23.42084,120.4379,楊藥局,快篩實名制販售時間更改為每日早上八點，依現場排隊;,(05)2890687,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣水上鄉水頭村中正路116號,180,5940121241,23.4282,120.4022,杏同藥局,周日休息 販售時間早上8:00~11:50 下午3:00~5:50 晚上7:00~8:00,(05)2600037,羅氏家用新冠病毒抗原自我檢測套組,1652889242,0
嘉義縣水上鄉正義路51號,459,5940121303,23.43025,120.3995,宏益藥局,快篩販售時間: 禮拜一~禮拜日上午8:00~12:00   下午15:00~18:00  晚上18:30~20:30    售完為止,(05)2601714,羅氏家用新冠病毒抗原自我檢測套組,1676444612,0
嘉義縣中埔鄉和興村中山路五段909號,731,5940131292,23.45251,120.4602,株一藥局,無,(05)2397739,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義縣中埔鄉金蘭村頂山門44－1號1樓,623,5940131354,23.44639,120.4935,宏達藥局,無,(05)2399786,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
